filename,lob,SectionID,SectionName,CLASLabel,ScreenField,CLASField,Type,Required,Length,Allowkeys,Min-Max,Tooltip,Enable,DropdownValue,StoredValue,ErrorMessage,Comments
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Money and Securities - Outside the Premises,chkCpPfMltDedSLocMSOutside,CpPfMltDedSLocMSOutsideInd,CheckBox,,,,,1.),,,Y,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocMSOutsidePct,,DropDownList,,,,,1.),,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocMSOutsideAmt,,DropDownList,,,,,1.),,,,,
,,,,,,,,,,,,,,,,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Money Orders &&amp; Counterfeit Paper Currency,chkCpPfMltDedSLocMOCPC,CpPfMltDedSLocMOCPCInd,CheckBox,,,,,1.),,,Y,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocMOCPCPct,,DropDownList,,,,,1.),,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocMOCPCAmt,,DropDownList,,,,,1.),,,,,
,,,,,,,,,,,,,,,,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Members &&amp; Guests Property,chkCpPfMltDedSLocMGProperty,CpPfMltDedSLocMGPropertyInd,CheckBox,,,,,1.),,,Y,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocMGPropertyPct,,DropDownList,,,,,1.),,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocMGPropertyAmt,,DropDownList,,,,,1.),,,,,
,,,,,,,,,,,,,,,,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Non-Owned Detached Trailers,chkCpPfMltDedSLocDetachTrail,CpPfMltDedSLocNODetachTrailInd,CheckBox,,,,,1.),,,Y,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocDetachTrailPct,,DropDownList,,,,,1.),,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocDetachTrailAmt,,DropDownList,,,,,1.),,,,,
,,,,,,,,,,,,,,,,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Ornamental Garden &&amp; Landscape Displays,chkCpPfMltDedSLocOGLD,CpPfMltDedSLocOGLDInd,CheckBox,,,,,1.),,,Y,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocOGLDPct,,DropDownList,,,,,1.),,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocOGLDAmt,,DropDownList,,,,,1.),,,,,
,,,,,,,,,,,,,,,,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Outdoor Storage Sheds,chkCpPfMltDedSLocOutDoorSS,CpPfMltDedSLocOutDoorSSInd,CheckBox,,,,,1.),,,Y,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocOutDoorSSPct,,DropDownList,,,,,1.),,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocOutDoorSSAmt,,DropDownList,,,,,1.),,,,,
,,,,,,,,,,,,,,,,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Outdoor Light Posts,chkCpPfMltDedSLocODLightPost,CpPfMltDedSLocODLightPostInd,CheckBox,,,,,1.),,,Y,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocODLightPostPct,,DropDownList,,,,,1.),,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocODLightPostAmt,,DropDownList,,,,,1.),,,,,
,,,,,,,,,,,,,,,,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Personal Effects,chkCpPfMltDedSLocPersonEff,CpPfMltDedSLocPersonEffInd,CheckBox,,,,,1.),,,Y,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocPersonEffPct,,DropDownList,,,,,1.),,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocPersonEffAmt,,DropDownList,,,,,1.),,,,,
,,,,,,,,,,,,,,,,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Property Off Premises,chkCpPfMltDedSLocPropOffPrem,CpPfMltDedSLocPropOffPremInd,CheckBox,,,,,1.),,,Y,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocPropOffPremPct,,DropDownList,,,,,1.),,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocPropOffPremAmt,,DropDownList,,,,,1.),,,,,
,,,,,,,,,,,,,,,,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Accounts Receivables,chkCpPfMltDedSLocAcctReceive,CpPfMltDedSLocAcctReceiveInd,CheckBox,,,,,1.),,,Y,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocAcctReceivePct,,DropDownList,,,,,1.),,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocAcctReceiveAmt,,DropDownList,,,,,1.),,,,,
,,,,,,,,,,,,,,,,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Virus and Hacking Coverage,chkCpPfMltDedSLocVirusHack,CpPfMltDedSLocVirusHackInd,CheckBox,,,,,1.),,,Y,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocVirusHackPct,,DropDownList,,,,,1.),,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocVirusHackAmt,,DropDownList,,,,,1.),,,,,
,,,,,,,,,,,,,,,,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Off Premises Computers,chkCpPfMltDedSLocOffPremComp,CpPfMltDedSLocOffPremCompInd,CheckBox,,,,,1.),,,Y,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocOffPremCompPct,,DropDownList,,,,,1.),,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocOffPremCompAmt,,DropDownList,,,,,1.),,,,,
,,,,,,,,,,,,,,,,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Property In Transit,chkCpPfMltDedSLocPropTransit,CpPfMltDedSLocPropTransitInd,CheckBox,,,,,1.),,,Y,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocPropTransitPct,,DropDownList,,,,,1.),,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocPropTransitAmt,,DropDownList,,,,,1.),,,,,
,,,,,,,,,,,,,,,,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Property on Exhibition,chkCpPfMltDedSLocPropExhibit,CpPfMltDedSLocPropExhibitInd,CheckBox,,,,,1.),,,Y,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocPropExhibitPct,,DropDownList,,,,,1.),,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocPropExhibitAmt,,DropDownList,,,,,1.),,,,,
,,,,,,,,,,,,,,,,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Sales Representative Samples,chkCpPfMltDedSLocSRSample,CpPfMltDedSLocSRSampleInd,CheckBox,,,,,1.),,,Y,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocSRSamplePct,,DropDownList,,,,,1.),,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocSRSampleAmt,,DropDownList,,,,,1.),,,,,
,,,,,,,,,,,,,,,,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Software Storage,chkCpPfMltDedSLocSoftwareStorage,CpPfMltDedSLocSoftwareStorageInd,CheckBox,,,,,1.),,,Y,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocSoftwareStoragePct,,DropDownList,,,,,1.),,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocSoftwareStorageAmt,,DropDownList,,,,,1.),,,,,
,,,,,,,,,,,,,,,,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Valuable Papers,chkCpPfMltDedSLocValuePapers,CpPfMltDedSLocValuePapersInd,CheckBox,,,,,1.),,,Y,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocValuePapersPct,,DropDownList,,,,,1.),,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocValuePapersAmt,,DropDownList,,,,,1.),,,,,
,,,,,,,,,,,,,,,,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Other,chkCpPfMltDedSLocOther,CpPfMltDedSLocOtherInd,CheckBox,,,,,1.),,,Y,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocOtherPct,,DropDownList,,,,,1.),,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocOtherAmt,,DropDownList,,,,,1.),,,,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Description,txtCpPfMltDedSLocOtherDesc,Verify,TextBox,,40,,,1.),,,,,
